country_name,iso3,year,region,peer_rank,peer_name,peer_iso3,distance,similarity_pct,shared_vars
Denmark,DNK,2000,Western Europe,1,Netherlands,NLD,8.131,91.9,4
Denmark,DNK,2000,Western Europe,2,France,FRA,8.406,91.6,4
Denmark,DNK,2000,Western Europe,3,Switzerland,CHE,8.7,91.3,4
Egypt,EGY,1870,Africa,1,South Africa,ZAF,9.276,90.7,2
Egypt,EGY,1890,Africa,1,South Africa,ZAF,11.742,88.3,2
Egypt,EGY,1910,Africa,1,South Africa,ZAF,9.643,90.4,2
Egypt,EGY,1950,Africa,1,South Africa,ZAF,19.825,80.2,4
Egypt,EGY,1960,Africa,1,South Africa,ZAF,24.993,75.0,4
Egypt,EGY,1970,Africa,1,South Africa,ZAF,27.548,72.5,4
Egypt,EGY,1980,Africa,1,South Africa,ZAF,18.771,81.2,4
Egypt,EGY,1990,Africa,1,South Africa,ZAF,12.639,87.4,4
Egypt,EGY,2000,Africa,1,South Africa,ZAF,31.415,68.6,4
Finland,FIN,1870,Western Europe,1,Greece,GRC,2.089,97.9,3
Finland,FIN,1870,Western Europe,2,Portugal,PRT,9.793,90.2,3
Finland,FIN,1870,Western Europe,3,Hungary,HUN,12.921,87.1,3
Finland,FIN,1880,Western Europe,1,Greece,GRC,3.277,96.7,2
Finland,FIN,1880,Western Europe,2,Portugal,PRT,8.519,91.5,2
Finland,FIN,1880,Western Europe,3,Spain,ESP,10.301,89.7,2
Finland,FIN,1890,Western Europe,1,Greece,GRC,4.543,95.5,3
Finland,FIN,1890,Western Europe,2,Portugal,PRT,8.123,91.9,3
Finland,FIN,1890,Western Europe,3,Poland,POL,8.95,91.0,2
Finland,FIN,1900,Western Europe,1,Italy,ITA,7.11,92.9,3
Finland,FIN,1900,Western Europe,2,Portugal,PRT,7.246,92.8,2
Finland,FIN,1900,Western Europe,3,Greece,GRC,9.418,90.6,2
Finland,FIN,1910,Western Europe,1,Greece,GRC,6.995,93.0,2
Finland,FIN,1910,Western Europe,2,Portugal,PRT,13.984,86.0,3
Finland,FIN,1910,Western Europe,3,Italy,ITA,14.447,85.6,4
Finland,FIN,1920,Western Europe,1,Poland,POL,2.776,97.2,2
Finland,FIN,1920,Western Europe,2,Greece,GRC,6.806,93.2,3
Finland,FIN,1920,Western Europe,3,Italy,ITA,7.955,92.0,3
Finland,FIN,1930,Western Europe,1,Italy,ITA,3.426,96.6,3
Finland,FIN,1930,Western Europe,2,Greece,GRC,5.819,94.2,2
Finland,FIN,1930,Western Europe,3,Spain,ESP,9.425,90.6,3
Finland,FIN,1940,Western Europe,1,Hungary,HUN,8.23,91.8,2
Finland,FIN,1940,Western Europe,2,Spain,ESP,12.663,87.3,3
Finland,FIN,1940,Western Europe,3,Ireland,IRL,13.572,86.4,2
Finland,FIN,1950,Western Europe,1,Belgium,BEL,9.945,90.1,4
Finland,FIN,1950,Western Europe,2,Italy,ITA,10.885,89.1,4
Finland,FIN,1950,Western Europe,3,Ireland,IRL,11.323,88.7,4
Finland,FIN,1960,Western Europe,1,Belgium,BEL,4.704,95.3,4
Finland,FIN,1960,Western Europe,2,Italy,ITA,7.773,92.2,4
Finland,FIN,1960,Western Europe,3,France,FRA,11.07,88.9,4
Finland,FIN,1970,Western Europe,1,Belgium,BEL,5.216,94.8,3
Finland,FIN,1970,Western Europe,2,Italy,ITA,5.9,94.1,3
Finland,FIN,1970,Western Europe,3,United Kingdom,GBR,14.123,85.9,3
Finland,FIN,1980,Western Europe,1,Belgium,BEL,6.849,93.2,4
Finland,FIN,1980,Western Europe,2,Italy,ITA,7.964,92.0,4
Finland,FIN,1980,Western Europe,3,United Kingdom,GBR,9.31,90.7,4
Finland,FIN,1990,Western Europe,1,Belgium,BEL,4.942,95.1,4
Finland,FIN,1990,Western Europe,2,Netherlands,NLD,6.209,93.8,4
Finland,FIN,1990,Western Europe,3,Denmark,DNK,6.334,93.7,4
Finland,FIN,2000,Western Europe,1,Belgium,BEL,6.186,93.8,4
Finland,FIN,2000,Western Europe,2,Netherlands,NLD,7.821,92.2,4
Finland,FIN,2000,Western Europe,3,Germany,DEU,7.925,92.1,3
France,FRA,1820,Western Europe,1,Portugal,PRT,7.865,92.1,2
France,FRA,1820,Western Europe,2,Denmark,DNK,10.829,89.2,2
France,FRA,1820,Western Europe,3,Belgium,BEL,20.386,79.6,2
France,FRA,1830,Western Europe,1,Sweden,SWE,66.431,33.6,2
France,FRA,1840,Western Europe,1,Denmark,DNK,12.321,87.7,2
France,FRA,1840,Western Europe,2,Sweden,SWE,67.581,32.4,2
France,FRA,1850,Western Europe,1,Italy,ITA,4.603,95.4,2
France,FRA,1850,Western Europe,2,Denmark,DNK,6.11,93.9,3
France,FRA,1850,Western Europe,3,Belgium,BEL,10.212,89.8,3
France,FRA,1860,Western Europe,1,Denmark,DNK,9.666,90.3,2
France,FRA,1860,Western Europe,2,Belgium,BEL,14.321,85.7,2
France,FRA,1860,Western Europe,3,Sweden,SWE,31.959,68.0,2
France,FRA,1870,Western Europe,1,Germany,DEU,12.769,87.2,2
France,FRA,1870,Western Europe,2,Netherlands,NLD,19.849,80.2,4
France,FRA,1870,Western Europe,3,Switzerland,CHE,20.416,79.6,3
France,FRA,1880,Western Europe,1,Denmark,DNK,6.341,93.7,3
France,FRA,1880,Western Europe,2,Germany,DEU,7.329,92.7,2
France,FRA,1880,Western Europe,3,Switzerland,CHE,13.226,86.8,3
France,FRA,1890,Western Europe,1,Germany,DEU,2.829,97.2,2
France,FRA,1890,Western Europe,2,Netherlands,NLD,15.034,85.0,4
France,FRA,1890,Western Europe,3,Denmark,DNK,16.283,83.7,4
France,FRA,1900,Western Europe,1,Germany,DEU,2.376,97.6,2
France,FRA,1900,Western Europe,2,Netherlands,NLD,10.692,89.3,3
France,FRA,1900,Western Europe,3,Denmark,DNK,14.824,85.2,3
France,FRA,1910,Western Europe,1,Germany,DEU,5.77,94.2,2
France,FRA,1910,Western Europe,2,Sweden,SWE,14.576,85.4,4
France,FRA,1910,Western Europe,3,Netherlands,NLD,16.082,83.9,4
France,FRA,1920,Western Europe,1,Germany,DEU,6.104,93.9,2
France,FRA,1920,Western Europe,2,Sweden,SWE,13.779,86.2,3
France,FRA,1920,Western Europe,3,Norway,NOR,13.874,86.1,3
France,FRA,1930,Western Europe,1,Germany,DEU,7.514,92.5,2
France,FRA,1930,Western Europe,2,Belgium,BEL,12.133,87.9,3
France,FRA,1930,Western Europe,3,Sweden,SWE,13.599,86.4,3
France,FRA,1940,Western Europe,1,Ireland,IRL,14.558,85.4,2
France,FRA,1940,Western Europe,2,Germany,DEU,16.33,83.7,2
France,FRA,1940,Western Europe,3,Belgium,BEL,16.538,83.5,3
France,FRA,1950,Western Europe,1,Germany,DEU,10.051,89.9,3
France,FRA,1950,Western Europe,2,Ireland,IRL,19.137,80.9,4
France,FRA,1950,Western Europe,3,Belgium,BEL,20.361,79.6,4
France,FRA,1960,Western Europe,1,Germany,DEU,7.249,92.8,3
France,FRA,1960,Western Europe,2,Belgium,BEL,7.55,92.5,4
France,FRA,1960,Western Europe,3,Netherlands,NLD,9.348,90.7,4
France,FRA,1970,Western Europe,1,Germany,DEU,6.662,93.3,3
France,FRA,1970,Western Europe,2,Netherlands,NLD,8.859,91.1,4
France,FRA,1970,Western Europe,3,Sweden,SWE,9.676,90.3,4
France,FRA,1980,Western Europe,1,Norway,NOR,5.158,94.8,4
France,FRA,1980,Western Europe,2,Denmark,DNK,5.543,94.5,4
France,FRA,1980,Western Europe,3,Sweden,SWE,5.621,94.4,4
France,FRA,1990,Western Europe,1,United Kingdom,GBR,5.949,94.1,4
France,FRA,1990,Western Europe,2,Netherlands,NLD,5.988,94.0,4
France,FRA,1990,Western Europe,3,Norway,NOR,6.414,93.6,4
France,FRA,2000,Western Europe,1,Sweden,SWE,3.343,96.7,4
France,FRA,2000,Western Europe,2,Germany,DEU,6.078,93.9,3
France,FRA,2000,Western Europe,3,United Kingdom,GBR,7.652,92.3,4
Germany,DEU,1870,Western Europe,1,Switzerland,CHE,6.084,93.9,2
Germany,DEU,1870,Western Europe,2,Denmark,DNK,8.392,91.6,2
Germany,DEU,1870,Western Europe,3,Norway,NOR,12.482,87.5,2
Germany,DEU,1880,Western Europe,1,France,FRA,7.329,92.7,2
Germany,DEU,1880,Western Europe,2,Denmark,DNK,7.931,92.1,2
Germany,DEU,1880,Western Europe,3,Norway,NOR,9.182,90.8,2
Germany,DEU,1890,Western Europe,1,France,FRA,2.829,97.2,2
Germany,DEU,1890,Western Europe,2,Denmark,DNK,7.525,92.5,2
Germany,DEU,1890,Western Europe,3,Norway,NOR,14.742,85.3,2
Germany,DEU,1900,Western Europe,1,France,FRA,2.376,97.6,2
Germany,DEU,1900,Western Europe,2,Denmark,DNK,7.057,92.9,2
Germany,DEU,1900,Western Europe,3,Netherlands,NLD,9.467,90.5,2
Germany,DEU,1910,Western Europe,1,France,FRA,5.77,94.2,2
Germany,DEU,1910,Western Europe,2,Denmark,DNK,9.721,90.3,2
Germany,DEU,1910,Western Europe,3,Netherlands,NLD,11.292,88.7,2
Germany,DEU,1920,Western Europe,1,France,FRA,6.104,93.9,2
Germany,DEU,1920,Western Europe,2,Norway,NOR,9.389,90.6,2
Germany,DEU,1920,Western Europe,3,Sweden,SWE,9.658,90.3,2
Germany,DEU,1930,Western Europe,1,France,FRA,7.514,92.5,2
Germany,DEU,1930,Western Europe,2,Sweden,SWE,9.452,90.5,2
Germany,DEU,1930,Western Europe,3,Norway,NOR,10.378,89.6,2
Germany,DEU,1940,Western Europe,1,Switzerland,CHE,9.841,90.2,2
Germany,DEU,1940,Western Europe,2,Denmark,DNK,10.121,89.9,2
Germany,DEU,1940,Western Europe,3,Sweden,SWE,12.031,88.0,2
Germany,DEU,1950,Western Europe,1,Ireland,IRL,9.007,91.0,3
Germany,DEU,1950,Western Europe,2,France,FRA,10.051,89.9,3
Germany,DEU,1950,Western Europe,3,Norway,NOR,14.264,85.7,3
Germany,DEU,1960,Western Europe,1,France,FRA,7.249,92.8,3
Germany,DEU,1960,Western Europe,2,United Kingdom,GBR,8.034,92.0,3
Germany,DEU,1960,Western Europe,3,Denmark,DNK,10.11,89.9,3
Germany,DEU,1970,Western Europe,1,United Kingdom,GBR,5.294,94.7,3
Germany,DEU,1970,Western Europe,2,France,FRA,6.662,93.3,3
Germany,DEU,1970,Western Europe,3,Norway,NOR,9.593,90.4,3
Germany,DEU,1980,Western Europe,1,United Kingdom,GBR,6.551,93.4,3
Germany,DEU,1980,Western Europe,2,France,FRA,7.607,92.4,3
Germany,DEU,1980,Western Europe,3,Denmark,DNK,9.188,90.8,3
Germany,DEU,1990,Western Europe,1,United Kingdom,GBR,4.358,95.6,3
Germany,DEU,1990,Western Europe,2,Norway,NOR,9.431,90.6,3
Germany,DEU,1990,Western Europe,3,Sweden,SWE,10.186,89.8,3
Germany,DEU,2000,Western Europe,1,United Kingdom,GBR,2.167,97.8,3
Germany,DEU,2000,Western Europe,2,France,FRA,6.078,93.9,3
Germany,DEU,2000,Western Europe,3,Finland,FIN,7.925,92.1,3
Greece,GRC,1870,Western Europe,1,Finland,FIN,2.089,97.9,3
Greece,GRC,1870,Western Europe,2,Portugal,PRT,10.546,89.5,3
Greece,GRC,1870,Western Europe,3,Hungary,HUN,12.935,87.1,3
Greece,GRC,1880,Western Europe,1,Finland,FIN,3.277,96.7,2
Greece,GRC,1880,Western Europe,2,Spain,ESP,7.138,92.9,2
Greece,GRC,1880,Western Europe,3,Italy,ITA,11.179,88.8,2
Greece,GRC,1890,Western Europe,1,Finland,FIN,4.543,95.5,3
Greece,GRC,1890,Western Europe,2,Poland,POL,5.756,94.2,2
Greece,GRC,1890,Western Europe,3,Spain,ESP,5.886,94.1,3
Greece,GRC,1900,Western Europe,1,Portugal,PRT,8.181,91.8,2
Greece,GRC,1900,Western Europe,2,Finland,FIN,9.418,90.6,2
Greece,GRC,1900,Western Europe,3,Spain,ESP,10.067,89.9,2
Greece,GRC,1910,Western Europe,1,Spain,ESP,6.337,93.7,2
Greece,GRC,1910,Western Europe,2,Finland,FIN,6.995,93.0,2
Greece,GRC,1910,Western Europe,3,Portugal,PRT,10.592,89.4,2
Greece,GRC,1920,Western Europe,1,Finland,FIN,6.806,93.2,3
Greece,GRC,1920,Western Europe,2,Poland,POL,8.364,91.6,2
Greece,GRC,1920,Western Europe,3,Portugal,PRT,10.079,89.9,2
Greece,GRC,1930,Western Europe,1,Spain,ESP,2.86,97.1,2
Greece,GRC,1930,Western Europe,2,Finland,FIN,5.819,94.2,2
Greece,GRC,1930,Western Europe,3,Italy,ITA,8.707,91.3,2
Greece,GRC,1940,Western Europe,1,Hungary,HUN,8.734,91.3,2
Greece,GRC,1940,Western Europe,2,Italy,ITA,10.628,89.4,3
Greece,GRC,1940,Western Europe,3,Spain,ESP,10.782,89.2,3
Greece,GRC,1950,Western Europe,1,Spain,ESP,6.5,93.5,4
Greece,GRC,1950,Western Europe,2,Hungary,HUN,9.154,90.8,3
Greece,GRC,1950,Western Europe,3,Italy,ITA,13.719,86.3,4
Greece,GRC,1960,Western Europe,1,Ireland,IRL,12.183,87.8,4
Greece,GRC,1960,Western Europe,2,Spain,ESP,13.588,86.4,4
Greece,GRC,1960,Western Europe,3,Hungary,HUN,14.529,85.5,4
Greece,GRC,1970,Western Europe,1,Spain,ESP,6.469,93.5,4
Greece,GRC,1970,Western Europe,2,Ireland,IRL,10.124,89.9,4
Greece,GRC,1970,Western Europe,3,Poland,POL,15.912,84.1,4
Greece,GRC,1980,Western Europe,1,Spain,ESP,3.729,96.3,4
Greece,GRC,1980,Western Europe,2,Ireland,IRL,10.66,89.3,4
Greece,GRC,1980,Western Europe,3,Portugal,PRT,12.734,87.3,4
Greece,GRC,1990,Western Europe,1,Spain,ESP,5.964,94.0,4
Greece,GRC,1990,Western Europe,2,Ireland,IRL,10.105,89.9,4
Greece,GRC,1990,Western Europe,3,Portugal,PRT,15.054,84.9,4
Greece,GRC,2000,Western Europe,1,Spain,ESP,8.429,91.6,3
Greece,GRC,2000,Western Europe,2,Portugal,PRT,14.515,85.5,3
Greece,GRC,2000,Western Europe,3,Poland,POL,15.052,84.9,3
Hungary,HUN,1870,Western Europe,1,Poland,POL,12.271,87.7,2
Hungary,HUN,1870,Western Europe,2,Finland,FIN,12.921,87.1,3
Hungary,HUN,1870,Western Europe,3,Greece,GRC,12.935,87.1,3
Hungary,HUN,1890,Western Europe,1,Spain,ESP,8.294,91.7,2
Hungary,HUN,1890,Western Europe,2,Sweden,SWE,12.668,87.3,2
Hungary,HUN,1890,Western Europe,3,Greece,GRC,13.036,87.0,2
Hungary,HUN,1900,Western Europe,1,Spain,ESP,8.063,91.9,3
Hungary,HUN,1900,Western Europe,2,Italy,ITA,15.2,84.8,3
Hungary,HUN,1900,Western Europe,3,Greece,GRC,15.939,84.1,2
Hungary,HUN,1910,Western Europe,1,Spain,ESP,7.992,92.0,3
Hungary,HUN,1910,Western Europe,2,Greece,GRC,15.822,84.2,2
Hungary,HUN,1910,Western Europe,3,Italy,ITA,18.149,81.9,3
Hungary,HUN,1920,Western Europe,1,Spain,ESP,8.93,91.1,3
Hungary,HUN,1920,Western Europe,2,Greece,GRC,11.855,88.1,3
Hungary,HUN,1920,Western Europe,3,Italy,ITA,12.856,87.1,3
Hungary,HUN,1930,Western Europe,1,Spain,ESP,8.311,91.7,3
Hungary,HUN,1930,Western Europe,2,Greece,GRC,9.192,90.8,2
Hungary,HUN,1930,Western Europe,3,Finland,FIN,11.956,88.0,3
Hungary,HUN,1940,Western Europe,1,Finland,FIN,8.23,91.8,2
Hungary,HUN,1940,Western Europe,2,Greece,GRC,8.734,91.3,2
Hungary,HUN,1940,Western Europe,3,Spain,ESP,10.351,89.6,2
Hungary,HUN,1950,Western Europe,1,Spain,ESP,7.082,92.9,3
Hungary,HUN,1950,Western Europe,2,Greece,GRC,9.154,90.8,3
Hungary,HUN,1950,Western Europe,3,Ireland,IRL,10.782,89.2,3
Hungary,HUN,1960,Western Europe,1,Spain,ESP,7.76,92.2,4
Hungary,HUN,1960,Western Europe,2,Poland,POL,13.942,86.1,4
Hungary,HUN,1960,Western Europe,3,Greece,GRC,14.529,85.5,4
Hungary,HUN,1970,Western Europe,1,Ireland,IRL,10.64,89.4,4
Hungary,HUN,1970,Western Europe,2,Spain,ESP,11.441,88.6,4
Hungary,HUN,1970,Western Europe,3,Poland,POL,12.574,87.4,4
Hungary,HUN,1980,Western Europe,1,Poland,POL,11.692,88.3,4
Hungary,HUN,1980,Western Europe,2,Ireland,IRL,17.583,82.4,4
Hungary,HUN,1980,Western Europe,3,Portugal,PRT,20.25,79.7,4
Hungary,HUN,1990,Western Europe,1,Poland,POL,12.397,87.6,4
Hungary,HUN,1990,Western Europe,2,Ireland,IRL,24.293,75.7,4
Hungary,HUN,1990,Western Europe,3,Greece,GRC,25.345,74.7,4
Hungary,HUN,2000,Western Europe,1,Poland,POL,11.866,88.1,4
Hungary,HUN,2000,Western Europe,2,Greece,GRC,17.068,82.9,3
Hungary,HUN,2000,Western Europe,3,Spain,ESP,23.491,76.5,4
Indonesia,IDN,1820,East Asia,1,China,CHN,10.509,89.5,2
Indonesia,IDN,1820,East Asia,2,Japan,JPN,17.738,82.3,2
Indonesia,IDN,1850,East Asia,1,China,CHN,11.608,88.4,2
Indonesia,IDN,1850,East Asia,2,Japan,JPN,18.241,81.8,2
Indonesia,IDN,1870,East Asia,1,China,CHN,4.054,95.9,2
Indonesia,IDN,1870,East Asia,2,Japan,JPN,18.273,81.7,2
Indonesia,IDN,1870,East Asia,3,Philippines,PHL,23.892,76.1,2
Indonesia,IDN,1890,East Asia,1,China,CHN,12.813,87.2,2
Indonesia,IDN,1890,East Asia,2,Japan,JPN,17.283,82.7,2
Indonesia,IDN,1910,East Asia,1,Philippines,PHL,3.703,96.3,2
Indonesia,IDN,1910,East Asia,2,Japan,JPN,19.018,81.0,2
Indonesia,IDN,1950,East Asia,1,China,CHN,24.931,75.1,3
Indonesia,IDN,1950,East Asia,2,South Korea,KOR,29.484,70.5,3
Indonesia,IDN,1950,East Asia,3,Philippines,PHL,30.193,69.8,3
Indonesia,IDN,1960,East Asia,1,China,CHN,9.689,90.3,3
Indonesia,IDN,1960,East Asia,2,South Korea,KOR,13.061,86.9,3
Indonesia,IDN,1960,East Asia,3,Philippines,PHL,25.686,74.3,3
Indonesia,IDN,1970,East Asia,1,Philippines,PHL,17.005,83.0,3
Indonesia,IDN,1970,East Asia,2,South Korea,KOR,19.738,80.3,3
Indonesia,IDN,1970,East Asia,3,China,CHN,26.609,73.4,3
Indonesia,IDN,1980,East Asia,1,Philippines,PHL,9.496,90.5,3
Indonesia,IDN,1980,East Asia,2,South Korea,KOR,18.241,81.8,3
Indonesia,IDN,1980,East Asia,3,China,CHN,23.436,76.6,3
Indonesia,IDN,1990,East Asia,1,Philippines,PHL,9.901,90.1,3
Indonesia,IDN,1990,East Asia,2,China,CHN,17.767,82.2,3
Indonesia,IDN,1990,East Asia,3,South Korea,KOR,29.618,70.4,3
Indonesia,IDN,2000,East Asia,1,Philippines,PHL,2.827,97.2,3
Indonesia,IDN,2000,East Asia,2,China,CHN,12.821,87.2,3
Indonesia,IDN,2000,East Asia,3,South Korea,KOR,35.16,64.8,3
Ireland,IRL,1820,Western Europe,1,Norway,NOR,1.374,98.6,2
Ireland,IRL,1820,Western Europe,2,Spain,ESP,11.42,88.6,2
Ireland,IRL,1820,Western Europe,3,Sweden,SWE,16.399,83.6,2
Ireland,IRL,1870,Western Europe,1,Hungary,HUN,19.014,81.0,3
Ireland,IRL,1870,Western Europe,2,Spain,ESP,19.845,80.2,3
Ireland,IRL,1870,Western Europe,3,Poland,POL,22.353,77.6,2
Ireland,IRL,1890,Western Europe,1,United Kingdom,GBR,14.265,85.7,2
Ireland,IRL,1890,Western Europe,2,Spain,ESP,15.497,84.5,2
Ireland,IRL,1890,Western Europe,3,Denmark,DNK,21.166,78.8,2
Ireland,IRL,1910,Western Europe,1,Norway,NOR,11.665,88.3,2
Ireland,IRL,1910,Western Europe,2,Denmark,DNK,12.466,87.5,2
Ireland,IRL,1910,Western Europe,3,United Kingdom,GBR,12.667,87.3,2
Ireland,IRL,1930,Western Europe,1,Norway,NOR,9.841,90.2,2
Ireland,IRL,1930,Western Europe,2,Hungary,HUN,12.828,87.2,2
Ireland,IRL,1930,Western Europe,3,Germany,DEU,16.754,83.2,2
Ireland,IRL,1940,Western Europe,1,Hungary,HUN,10.543,89.5,2
Ireland,IRL,1940,Western Europe,2,Norway,NOR,11.8,88.2,2
Ireland,IRL,1940,Western Europe,3,Finland,FIN,13.572,86.4,2
Ireland,IRL,1950,Western Europe,1,Germany,DEU,9.007,91.0,3
Ireland,IRL,1950,Western Europe,2,Hungary,HUN,10.782,89.2,3
Ireland,IRL,1950,Western Europe,3,Finland,FIN,11.323,88.7,4
Ireland,IRL,1960,Western Europe,1,Greece,GRC,12.183,87.8,4
Ireland,IRL,1960,Western Europe,2,Finland,FIN,12.939,87.1,4
Ireland,IRL,1960,Western Europe,3,Italy,ITA,15.969,84.0,4
Ireland,IRL,1970,Western Europe,1,Greece,GRC,10.124,89.9,4
Ireland,IRL,1970,Western Europe,2,Spain,ESP,10.201,89.8,4
Ireland,IRL,1970,Western Europe,3,Hungary,HUN,10.64,89.4,4
Ireland,IRL,1980,Western Europe,1,Spain,ESP,10.035,90.0,4
Ireland,IRL,1980,Western Europe,2,Greece,GRC,10.66,89.3,4
Ireland,IRL,1980,Western Europe,3,Portugal,PRT,15.127,84.9,4
Ireland,IRL,1990,Western Europe,1,Spain,ESP,8.92,91.1,4
Ireland,IRL,1990,Western Europe,2,Greece,GRC,10.105,89.9,4
Ireland,IRL,1990,Western Europe,3,Italy,ITA,15.508,84.5,4
Ireland,IRL,2000,Western Europe,1,Denmark,DNK,11.227,88.8,4
Ireland,IRL,2000,Western Europe,2,Italy,ITA,12.318,87.7,4
Ireland,IRL,2000,Western Europe,3,Belgium,BEL,13.778,86.2,4
Italy,ITA,1820,Western Europe,1,Belgium,BEL,14.224,85.8,2
Italy,ITA,1820,Western Europe,2,Denmark,DNK,17.661,82.3,2
Italy,ITA,1820,Western Europe,3,Netherlands,NLD,17.758,82.2,2
Italy,ITA,1850,Western Europe,1,France,FRA,4.603,95.4,2
Italy,ITA,1850,Western Europe,2,Denmark,DNK,6.947,93.1,2
Italy,ITA,1850,Western Europe,3,Belgium,BEL,10.361,89.6,2
Italy,ITA,1870,Western Europe,1,Greece,GRC,14.413,85.6,3
Italy,ITA,1870,Western Europe,2,Finland,FIN,16.164,83.8,3
Italy,ITA,1870,Western Europe,3,Portugal,PRT,19.475,80.5,3
Italy,ITA,1880,Western Europe,1,Spain,ESP,7.387,92.6,2
Italy,ITA,1880,Western Europe,2,Greece,GRC,11.179,88.8,2
Italy,ITA,1880,Western Europe,3,Portugal,PRT,18.406,81.6,2
Italy,ITA,1890,Western Europe,1,Hungary,HUN,16.881,83.1,2
Italy,ITA,1890,Western Europe,2,Portugal,PRT,17.761,82.2,3
Italy,ITA,1890,Western Europe,3,Greece,GRC,17.991,82.0,3
Italy,ITA,1900,Western Europe,1,Finland,FIN,7.11,92.9,3
Italy,ITA,1900,Western Europe,2,Greece,GRC,14.726,85.3,2
Italy,ITA,1900,Western Europe,3,Hungary,HUN,15.2,84.8,3
Italy,ITA,1910,Western Europe,1,Greece,GRC,11.725,88.3,2
Italy,ITA,1910,Western Europe,2,Finland,FIN,14.447,85.6,4
Italy,ITA,1910,Western Europe,3,Hungary,HUN,18.149,81.9,3
Italy,ITA,1920,Western Europe,1,Finland,FIN,7.955,92.0,3
Italy,ITA,1920,Western Europe,2,Poland,POL,10.37,89.6,2
Italy,ITA,1920,Western Europe,3,Spain,ESP,10.408,89.6,3
Italy,ITA,1930,Western Europe,1,Finland,FIN,3.426,96.6,3
Italy,ITA,1930,Western Europe,2,Greece,GRC,8.707,91.3,2
Italy,ITA,1930,Western Europe,3,Spain,ESP,11.507,88.5,3
Italy,ITA,1940,Western Europe,1,Greece,GRC,10.628,89.4,3
Italy,ITA,1940,Western Europe,2,Hungary,HUN,10.805,89.2,2
Italy,ITA,1940,Western Europe,3,Belgium,BEL,17.015,83.0,3
Italy,ITA,1950,Western Europe,1,Finland,FIN,10.885,89.1,4
Italy,ITA,1950,Western Europe,2,Ireland,IRL,11.441,88.6,4
Italy,ITA,1950,Western Europe,3,Hungary,HUN,11.542,88.5,3
Italy,ITA,1960,Western Europe,1,Finland,FIN,7.773,92.2,4
Italy,ITA,1960,Western Europe,2,Belgium,BEL,10.938,89.1,4
Italy,ITA,1960,Western Europe,3,Ireland,IRL,15.969,84.0,4
Italy,ITA,1970,Western Europe,1,Finland,FIN,5.9,94.1,3
Italy,ITA,1970,Western Europe,2,Belgium,BEL,7.566,92.4,4
Italy,ITA,1970,Western Europe,3,Netherlands,NLD,15.907,84.1,4
Italy,ITA,1980,Western Europe,1,Finland,FIN,7.964,92.0,4
Italy,ITA,1980,Western Europe,2,Belgium,BEL,9.442,90.6,4
Italy,ITA,1980,Western Europe,3,Netherlands,NLD,14.12,85.9,4
Italy,ITA,1990,Western Europe,1,Belgium,BEL,7.448,92.6,4
Italy,ITA,1990,Western Europe,2,Netherlands,NLD,7.74,92.3,4
Italy,ITA,1990,Western Europe,3,Finland,FIN,9.405,90.6,4
Italy,ITA,2000,Western Europe,1,Belgium,BEL,5.892,94.1,4
Italy,ITA,2000,Western Europe,2,Sweden,SWE,7.058,92.9,4
Italy,ITA,2000,Western Europe,3,France,FRA,8.282,91.7,4
Jamaica,JAM,1870,Latin America,1,Brazil,BRA,3.914,96.1,2
Jamaica,JAM,1870,Latin America,2,Peru,PER,13.679,86.3,2
Jamaica,JAM,1870,Latin America,3,Venezuela,VEN,16.082,83.9,2
Jamaica,JAM,1880,Latin America,1,Brazil,BRA,2.966,97.0,2
Jamaica,JAM,1880,Latin America,2,Peru,PER,3.11,96.9,2
Jamaica,JAM,1880,Latin America,3,Colombia,COL,4.084,95.9,2
Jamaica,JAM,1890,Latin America,1,Colombia,COL,5.477,94.5,3
Jamaica,JAM,1890,Latin America,2,Brazil,BRA,6.733,93.3,3
Jamaica,JAM,1890,Latin America,3,Peru,PER,6.946,93.1,3
Jamaica,JAM,1900,Latin America,1,Peru,PER,9.792,90.2,2
Jamaica,JAM,1900,Latin America,2,Cuba,CUB,16.259,83.7,2
Jamaica,JAM,1900,Latin America,3,Colombia,COL,18.076,81.9,3
Jamaica,JAM,1910,Latin America,1,Cuba,CUB,6.552,93.4,2
Jamaica,JAM,1910,Latin America,2,Brazil,BRA,17.231,82.8,3
Jamaica,JAM,1910,Latin America,3,Peru,PER,17.99,82.0,2
Jamaica,JAM,1920,Latin America,1,Colombia,COL,7.042,93.0,2
Jamaica,JAM,1920,Latin America,2,Cuba,CUB,8.079,91.9,2
Jamaica,JAM,1920,Latin America,3,Bolivia,BOL,8.914,91.1,2
Jamaica,JAM,1930,Latin America,1,Cuba,CUB,7.805,92.2,2
Jamaica,JAM,1930,Latin America,2,Uruguay,URY,12.871,87.1,2
Jamaica,JAM,1930,Latin America,3,Argentina,ARG,19.427,80.6,2
Jamaica,JAM,1940,Latin America,1,Cuba,CUB,6.61,93.4,2
Jamaica,JAM,1940,Latin America,2,Colombia,COL,23.115,76.9,2
Jamaica,JAM,1940,Latin America,3,Venezuela,VEN,24.571,75.4,2
Jamaica,JAM,1950,Latin America,1,Cuba,CUB,3.59,96.4,3
Jamaica,JAM,1950,Latin America,2,Brazil,BRA,12.997,87.0,3
Jamaica,JAM,1950,Latin America,3,Colombia,COL,14.277,85.7,3
Jamaica,JAM,1960,Latin America,1,Cuba,CUB,6.99,93.0,3
