country_name,iso3,year,structural_strength,structural_strength_absolute,score_a,score_b,score_c,variables_used,gdp_norm,life_norm,edu_norm,gini_norm,urb_norm,pop_norm,gdp_norm_abs,life_norm_abs,edu_norm_abs,gini_norm_abs,urb_norm_abs,pop_norm_abs
Denmark,DNK,1980,78.77195714558755,64.45232132073133,78.77195714558755,77.45914167502546,79.54736164157528,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",81.01081234884052,91.03401667042122,84.05797101449276,62.14994317104828,32.30627800994456,0.29562877220479944,44.22442406532561,88.30890828256214,82.60200153964588,62.23750475530092,36.16317990412635,0.40275308398504606
Denmark,DNK,1990,75.92839356844749,70.92820041299005,75.92839356844749,75.73115607594335,76.3935259892297,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",78.30634761427139,79.11597729115975,83.0246913580247,85.55227010775417,26.980281943750217,0.24655195828609697,53.855129471238996,89.51095010703112,87.14395688991532,81.81962840682402,36.11322102329991,0.40417773198644774
Denmark,DNK,2000,73.24579939661955,77.9746910209552,73.24579939661955,71.14430297555735,75.46331836759418,"education_years,gdp_per_capita,gini,life_expectancy,urbanization",70.71612744776952,84.4349755255837,87.73364485981307,65.82503576786509,21.53412249883977,0.2125089789371759,71.85963495717948,92.72188374773587,91.91685912240185,66.60447804447273,36.06326214247345,0.4199155348316304
Egypt,EGY,1820,,,,,,"gdp_per_capita,gini",5.631043763746546,,,15.933100581609366,,1.0865085511031776,0.5377456131317395,,,27.582705352598325,,0.32892386220793723
Egypt,EGY,1840,,,,,,,,,,,,0.9958141308916169,,,,,,0.35133423407134345
Egypt,EGY,1850,,,,,,"gini,urbanization",,,,1.384021203596447,29.047112595101492,1.347967268639467,,,,16.23323262457835,12.160594104098179,0.4473210220286645
Egypt,EGY,1860,,,,,,urbanization,,,,,28.364440330608375,1.608851872593072,,,,,13.505705765520624,0.49507720579727393
Egypt,EGY,1870,14.316538326645606,9.151694052131157,14.316538326645606,14.42156411272244,13.93905041783062,"education_years,gdp_per_capita,gini,urbanization",7.670850767085077,,1.1686143572621033,56.73089518169874,26.91952075879116,1.8749807776724625,0.9855546777257665,,0.5388760585065435,54.883348912103074,14.850817426943063,0.5558090099739824
Egypt,EGY,1880,,,,,,"education_years,urbanization",,,0.9259259259259263,,28.16619401548585,1.96442906273127,,,0.6928406466512702,,16.19592908836551,0.6062708098580716
Egypt,EGY,1890,30.19770241070391,24.986624304156603,30.19770241070391,35.66364927228761,24.262965271559118,"education_years,gini,urbanization",,,1.1834319526627222,89.05092014921759,29.26994098546868,2.151052396002752,,,1.1547344110854505,79.26870058307102,17.541040749787953,0.6949006422653637
Egypt,EGY,1900,,,,,,"education_years,urbanization",,,0.9915014164305948,,30.25400803774112,2.368339438489281,,,1.6936104695919936,,18.8861524112104,0.8043341301571512
